id node1;id node2;name node1;name node2;parent id node1;parent id node2;parent name node1;parent name node2;edge confidence;edge weight(med flm)
9;504;rh.lateralorbitofrontal_8;Right-Putamen;1;37;ctx-rh-lateralorbitofrontal;Right-Putamen;210;19.622221
425;440;rh.inferiortemporal_7;rh.middletemporal_4;29;30;ctx-rh-inferiortemporal;ctx-rh-middletemporal;211;14.199998
425;452;rh.inferiortemporal_7;rh.bankssts_3;29;31;ctx-rh-inferiortemporal;ctx-rh-bankssts;212;20.824994
425;444;rh.inferiortemporal_7;rh.middletemporal_8;29;30;ctx-rh-inferiortemporal;ctx-rh-middletemporal;246;13.799998
591;601;lh.superiorfrontal_42;lh.superiorfrontal_21;49;49;ctx-lh-superiorfrontal;ctx-lh-superiorfrontal;352;13.562502
591;594;lh.superiorfrontal_42;lh.superiorfrontal_23;49;49;ctx-lh-superiorfrontal;ctx-lh-superiorfrontal;262;14.583332
591;602;lh.superiorfrontal_42;lh.superiorfrontal_29;49;49;ctx-lh-superiorfrontal;ctx-lh-superiorfrontal;334;13.352382
591;607;lh.superiorfrontal_42;lh.superiorfrontal_22;49;49;ctx-lh-superiorfrontal;ctx-lh-superiorfrontal;283;22.700001
591;597;lh.superiorfrontal_42;lh.superiorfrontal_38;49;49;ctx-lh-superiorfrontal;ctx-lh-superiorfrontal;224;13.774992
591;603;lh.superiorfrontal_42;lh.superiorfrontal_44;49;49;ctx-lh-superiorfrontal;ctx-lh-superiorfrontal;285;18.200008
745;755;lh.supramarginal_1;lh.supramarginal_17;58;58;ctx-lh-supramarginal;ctx-lh-supramarginal;240;13.258340
539;1009;lh.medialorbitofrontal_1;Left-Caudate;45;77;ctx-lh-medialorbitofrontal;Left-Caudate;256;13.137500
781;825;lh.superiorparietal_18;lh.precuneus_4;59;61;ctx-lh-superiorparietal;ctx-lh-precuneus;286;14.400012
603;695;lh.superiorfrontal_44;lh.caudalanteriorcingulate_1;49;54;ctx-lh-superiorfrontal;ctx-lh-caudalanteriorcingulate;278;13.799999
603;1010;lh.superiorfrontal_44;Left-Putamen;49;78;ctx-lh-superiorfrontal;Left-Putamen;305;34.033330
603;632;lh.superiorfrontal_44;lh.caudalmiddlefrontal_13;49;50;ctx-lh-superiorfrontal;ctx-lh-caudalmiddlefrontal;298;23.892857
603;1009;lh.superiorfrontal_44;Left-Caudate;49;77;ctx-lh-superiorfrontal;Left-Caudate;365;22.300003
603;607;lh.superiorfrontal_44;lh.superiorfrontal_22;49;49;ctx-lh-superiorfrontal;ctx-lh-superiorfrontal;235;12.345459
90;95;rh.superiorfrontal_27;rh.superiorfrontal_37;8;8;ctx-rh-superiorfrontal;ctx-rh-superiorfrontal;270;14.425002
90;93;rh.superiorfrontal_27;rh.superiorfrontal_2;8;8;ctx-rh-superiorfrontal;ctx-rh-superiorfrontal;371;13.500018
90;98;rh.superiorfrontal_27;rh.superiorfrontal_25;8;8;ctx-rh-superiorfrontal;ctx-rh-superiorfrontal;239;14.275001
90;99;rh.superiorfrontal_27;rh.superiorfrontal_24;8;8;ctx-rh-superiorfrontal;ctx-rh-superiorfrontal;224;20.250002
90;103;rh.superiorfrontal_27;rh.superiorfrontal_22;8;8;ctx-rh-superiorfrontal;ctx-rh-superiorfrontal;286;19.999987
90;503;rh.superiorfrontal_27;Right-Caudate;8;36;ctx-rh-superiorfrontal;Right-Caudate;226;15.899999
90;94;rh.superiorfrontal_27;rh.superiorfrontal_11;8;8;ctx-rh-superiorfrontal;ctx-rh-superiorfrontal;332;13.516668
276;311;rh.superiorparietal_11;rh.precuneus_1;18;20;ctx-rh-superiorparietal;ctx-rh-precuneus;228;11.650000
276;312;rh.superiorparietal_11;rh.precuneus_3;18;20;ctx-rh-superiorparietal;ctx-rh-precuneus;224;15.399998
276;315;rh.superiorparietal_11;rh.precuneus_10;18;20;ctx-rh-superiorparietal;ctx-rh-precuneus;225;14.466667
565;566;lh.rostralmiddlefrontal_22;lh.rostralmiddlefrontal_4;48;48;ctx-lh-rostralmiddlefrontal;ctx-lh-rostralmiddlefrontal;209;12.440002
850;866;lh.pericalcarine_5;lh.lateraloccipital_3;63;64;ctx-lh-pericalcarine;ctx-lh-lateraloccipital;238;13.683326
850;859;lh.pericalcarine_5;lh.lateraloccipital_7;63;64;ctx-lh-pericalcarine;ctx-lh-lateraloccipital;220;14.043336
1004;1009;lh.insula_4;Left-Caudate;75;77;ctx-lh-insula;Left-Caudate;221;13.466667
1004;1010;lh.insula_4;Left-Putamen;75;78;ctx-lh-insula;Left-Putamen;376;14.416667
937;958;lh.inferiortemporal_16;lh.bankssts_6;70;72;ctx-lh-inferiortemporal;ctx-lh-bankssts;209;13.066666
16;504;rh.lateralorbitofrontal_14;Right-Putamen;1;37;ctx-rh-lateralorbitofrontal;Right-Putamen;397;36.100003
16;35;rh.lateralorbitofrontal_14;rh.parstriangularis_8;1;5;ctx-rh-lateralorbitofrontal;ctx-rh-parstriangularis;233;27.400005
16;81;rh.lateralorbitofrontal_14;rh.superiorfrontal_3;1;8;ctx-rh-lateralorbitofrontal;ctx-rh-superiorfrontal;238;15.735717
16;73;rh.lateralorbitofrontal_14;rh.rostralmiddlefrontal_3;1;7;ctx-rh-lateralorbitofrontal;ctx-rh-rostralmiddlefrontal;235;13.199999
16;41;rh.lateralorbitofrontal_14;rh.parstriangularis_7;1;5;ctx-rh-lateralorbitofrontal;ctx-rh-parstriangularis;230;26.975000
16;503;rh.lateralorbitofrontal_14;Right-Caudate;1;36;ctx-rh-lateralorbitofrontal;Right-Caudate;268;30.450014
16;28;rh.lateralorbitofrontal_14;rh.medialorbitofrontal_10;1;4;ctx-rh-lateralorbitofrontal;ctx-rh-medialorbitofrontal;274;12.600004
1013;1013;Left-Hippocampus;Left-Hippocampus;81;81;Left-Hippocampus;Left-Hippocampus;418;16.441667
1013;1014;Left-Hippocampus;Left-Amygdala;81;82;Left-Hippocampus;Left-Amygdala;367;17.974998
1013;1015;Left-Hippocampus;Brain-Stem;81;83;Left-Hippocampus;Brain-Stem;258;12.900002
57;504;rh.rostralmiddlefrontal_10;Right-Putamen;7;37;ctx-rh-rostralmiddlefrontal;Right-Putamen;267;35.600006
57;129;rh.rostralmiddlefrontal_10;rh.caudalmiddlefrontal_1;7;9;ctx-rh-rostralmiddlefrontal;ctx-rh-caudalmiddlefrontal;211;18.133330
57;503;rh.rostralmiddlefrontal_10;Right-Caudate;7;36;ctx-rh-rostralmiddlefrontal;Right-Caudate;263;22.745458
872;895;lh.lateraloccipital_17;lh.fusiform_17;64;66;ctx-lh-lateraloccipital;ctx-lh-fusiform;216;14.566663
316;326;rh.precuneus_16;rh.precuneus_20;20;20;ctx-rh-precuneus;ctx-rh-precuneus;266;12.951428
163;165;rh.precentral_24;rh.precentral_29;10;10;ctx-rh-precentral;ctx-rh-precentral;227;14.199994
163;172;rh.precentral_24;rh.paracentral_3;10;11;ctx-rh-precentral;ctx-rh-paracentral;229;14.399999
163;177;rh.precentral_24;rh.paracentral_11;10;11;ctx-rh-precentral;ctx-rh-paracentral;250;12.300004
994;1013;lh.insula_12;Left-Hippocampus;75;81;ctx-lh-insula;Left-Hippocampus;400;15.509091
994;1008;lh.insula_12;Left-Thalamus-Proper;75;76;ctx-lh-insula;Left-Thalamus-Proper;272;14.558335
994;1014;lh.insula_12;Left-Amygdala;75;82;ctx-lh-insula;Left-Amygdala;232;19.900002
89;95;rh.superiorfrontal_1;rh.superiorfrontal_37;8;8;ctx-rh-superiorfrontal;ctx-rh-superiorfrontal;210;15.474995
89;93;rh.superiorfrontal_1;rh.superiorfrontal_2;8;8;ctx-rh-superiorfrontal;ctx-rh-superiorfrontal;272;12.099995
584;585;lh.superiorfrontal_11;lh.superiorfrontal_32;49;49;ctx-lh-superiorfrontal;ctx-lh-superiorfrontal;248;13.200016
849;858;lh.pericalcarine_2;lh.lateraloccipital_4;63;64;ctx-lh-pericalcarine;ctx-lh-lateraloccipital;223;13.280002
35;504;rh.parstriangularis_8;Right-Putamen;5;37;ctx-rh-parstriangularis;Right-Putamen;289;23.266668
35;73;rh.parstriangularis_8;rh.rostralmiddlefrontal_3;5;7;ctx-rh-parstriangularis;ctx-rh-rostralmiddlefrontal;335;27.719997
35;63;rh.parstriangularis_8;rh.rostralmiddlefrontal_23;5;7;ctx-rh-parstriangularis;ctx-rh-rostralmiddlefrontal;216;22.200001
35;66;rh.parstriangularis_8;rh.rostralmiddlefrontal_14;5;7;ctx-rh-parstriangularis;ctx-rh-rostralmiddlefrontal;242;26.012505
35;70;rh.parstriangularis_8;rh.rostralmiddlefrontal_2;5;7;ctx-rh-parstriangularis;ctx-rh-rostralmiddlefrontal;317;23.999998
11;504;rh.lateralorbitofrontal_13;Right-Putamen;1;37;ctx-rh-lateralorbitofrontal;Right-Putamen;349;23.200005
11;503;rh.lateralorbitofrontal_13;Right-Caudate;1;36;ctx-rh-lateralorbitofrontal;Right-Caudate;224;19.740002
492;504;rh.insula_8;Right-Putamen;34;37;ctx-rh-insula;Right-Putamen;222;12.400002
511;1010;lh.lateralorbitofrontal_6;Left-Putamen;42;78;ctx-lh-lateralorbitofrontal;Left-Putamen;319;19.800001
511;1009;lh.lateralorbitofrontal_6;Left-Caudate;42;77;ctx-lh-lateralorbitofrontal;Left-Caudate;265;16.200014
665;1010;lh.precentral_29;Left-Putamen;51;78;ctx-lh-precentral;Left-Putamen;231;33.599991
199;503;rh.isthmuscingulate_3;Right-Caudate;15;36;ctx-rh-isthmuscingulate;Right-Caudate;292;13.329165
689;1010;lh.rostralanteriorcingulate_4;Left-Putamen;53;78;ctx-lh-rostralanteriorcingulate;Left-Putamen;382;31.040001
689;1009;lh.rostralanteriorcingulate_4;Left-Caudate;53;77;ctx-lh-rostralanteriorcingulate;Left-Caudate;411;18.105883
73;504;rh.rostralmiddlefrontal_3;Right-Putamen;7;37;ctx-rh-rostralmiddlefrontal;Right-Putamen;395;40.893335
73;81;rh.rostralmiddlefrontal_3;rh.superiorfrontal_3;7;8;ctx-rh-rostralmiddlefrontal;ctx-rh-superiorfrontal;210;12.400003
73;503;rh.rostralmiddlefrontal_3;Right-Caudate;7;36;ctx-rh-rostralmiddlefrontal;Right-Caudate;222;33.715686
648;1008;lh.precentral_3;Left-Thalamus-Proper;51;76;ctx-lh-precentral;Left-Thalamus-Proper;212;40.443075
648;1010;lh.precentral_3;Left-Putamen;51;78;ctx-lh-precentral;Left-Putamen;247;46.266663
198;504;rh.posteriorcingulate_6;Right-Putamen;14;37;ctx-rh-posteriorcingulate;Right-Putamen;287;35.733330
198;502;rh.posteriorcingulate_6;Right-Thalamus-Proper;14;35;ctx-rh-posteriorcingulate;Right-Thalamus-Proper;256;24.800003
198;503;rh.posteriorcingulate_6;Right-Caudate;14;36;ctx-rh-posteriorcingulate;Right-Caudate;306;13.073335
198;250;rh.posteriorcingulate_6;rh.supramarginal_12;14;17;ctx-rh-posteriorcingulate;ctx-rh-supramarginal;250;30.382755
489;504;rh.insula_4;Right-Putamen;34;37;ctx-rh-insula;Right-Putamen;326;13.500002
585;586;lh.superiorfrontal_32;lh.superiorfrontal_8;49;49;ctx-lh-superiorfrontal;ctx-lh-superiorfrontal;319;12.900005
585;587;lh.superiorfrontal_32;lh.superiorfrontal_14;49;49;ctx-lh-superiorfrontal;ctx-lh-superiorfrontal;310;12.840002
585;1010;lh.superiorfrontal_32;Left-Putamen;49;78;ctx-lh-superiorfrontal;Left-Putamen;245;44.723088
585;589;lh.superiorfrontal_32;lh.superiorfrontal_10;49;49;ctx-lh-superiorfrontal;ctx-lh-superiorfrontal;241;12.533334
585;590;lh.superiorfrontal_32;lh.superiorfrontal_35;49;49;ctx-lh-superiorfrontal;ctx-lh-superiorfrontal;276;13.899996
913;1013;lh.parahippocampal_1;Left-Hippocampus;67;81;ctx-lh-parahippocampal;Left-Hippocampus;219;11.850002
957;1013;lh.bankssts_2;Left-Hippocampus;72;81;ctx-lh-bankssts;Left-Hippocampus;298;21.650009
202;507;rh.isthmuscingulate_4;Right-Hippocampus;15;40;ctx-rh-isthmuscingulate;Right-Hippocampus;311;15.520003
249;255;rh.supramarginal_6;rh.superiorparietal_13;17;18;ctx-rh-supramarginal;ctx-rh-superiorparietal;241;21.271428
184;503;rh.caudalanteriorcingulate_1;Right-Caudate;13;36;ctx-rh-caudalanteriorcingulate;Right-Caudate;414;12.445804
184;1009;rh.caudalanteriorcingulate_1;Left-Caudate;13;77;ctx-rh-caudalanteriorcingulate;Left-Caudate;264;15.716668
776;826;lh.superiorparietal_19;lh.precuneus_12;59;61;ctx-lh-superiorparietal;ctx-lh-precuneus;213;19.714286
894;895;lh.fusiform_7;lh.fusiform_17;66;66;ctx-lh-fusiform;ctx-lh-fusiform;220;13.420002
131;504;rh.caudalmiddlefrontal_6;Right-Putamen;9;37;ctx-rh-caudalmiddlefrontal;Right-Putamen;335;34.033333
131;159;rh.caudalmiddlefrontal_6;rh.precentral_7;9;10;ctx-rh-caudalmiddlefrontal;ctx-rh-precentral;226;21.484419
131;503;rh.caudalmiddlefrontal_6;Right-Caudate;9;36;ctx-rh-caudalmiddlefrontal;Right-Caudate;317;22.666667
181;503;rh.rostralanteriorcingulate_1;Right-Caudate;12;36;ctx-rh-rostralanteriorcingulate;Right-Caudate;356;17.766667
181;504;rh.rostralanteriorcingulate_1;Right-Putamen;12;37;ctx-rh-rostralanteriorcingulate;Right-Putamen;372;30.315715
502;503;Right-Thalamus-Proper;Right-Caudate;35;36;Right-Thalamus-Proper;Right-Caudate;418;14.703846
502;506;Right-Thalamus-Proper;Right-Accumbens-area;35;39;Right-Thalamus-Proper;Right-Accumbens-area;387;16.745453
502;1009;Right-Thalamus-Proper;Left-Caudate;35;77;Right-Thalamus-Proper;Left-Caudate;225;25.999992
502;1008;Right-Thalamus-Proper;Left-Thalamus-Proper;35;76;Right-Thalamus-Proper;Left-Thalamus-Proper;414;21.569382
502;504;Right-Thalamus-Proper;Right-Putamen;35;37;Right-Thalamus-Proper;Right-Putamen;418;17.000002
502;502;Right-Thalamus-Proper;Right-Thalamus-Proper;35;35;Right-Thalamus-Proper;Right-Thalamus-Proper;418;15.087301
502;505;Right-Thalamus-Proper;Right-Pallidum;35;38;Right-Thalamus-Proper;Right-Pallidum;409;15.199999
502;508;Right-Thalamus-Proper;Right-Amygdala;35;41;Right-Thalamus-Proper;Right-Amygdala;384;18.827272
502;1015;Right-Thalamus-Proper;Brain-Stem;35;83;Right-Thalamus-Proper;Brain-Stem;417;16.680002
502;507;Right-Thalamus-Proper;Right-Hippocampus;35;40;Right-Thalamus-Proper;Right-Hippocampus;418;15.668189
314;507;rh.precuneus_19;Right-Hippocampus;20;40;ctx-rh-precuneus;Right-Hippocampus;277;17.199995
801;805;lh.inferiorparietal_15;lh.inferiorparietal_2;60;60;ctx-lh-inferiorparietal;ctx-lh-inferiorparietal;255;13.022223
801;806;lh.inferiorparietal_15;lh.inferiorparietal_18;60;60;ctx-lh-inferiorparietal;ctx-lh-inferiorparietal;212;12.969231
801;816;lh.inferiorparietal_15;lh.inferiorparietal_20;60;60;ctx-lh-inferiorparietal;ctx-lh-inferiorparietal;280;14.411113
971;1013;lh.superiortemporal_9;Left-Hippocampus;73;81;ctx-lh-superiortemporal;Left-Hippocampus;270;15.677502
154;161;rh.precentral_16;rh.precentral_14;10;10;ctx-rh-precentral;ctx-rh-precentral;228;14.853328
154;504;rh.precentral_16;Right-Putamen;10;37;ctx-rh-precentral;Right-Putamen;364;38.051663
355;364;rh.lateraloccipital_15;rh.lateraloccipital_8;23;23;ctx-rh-lateraloccipital;ctx-rh-lateraloccipital;221;13.266670
355;356;rh.lateraloccipital_15;rh.lateraloccipital_16;23;23;ctx-rh-lateraloccipital;ctx-rh-lateraloccipital;211;12.066659
355;357;rh.lateraloccipital_15;rh.lateraloccipital_23;23;23;ctx-rh-lateraloccipital;ctx-rh-lateraloccipital;254;13.106669
159;504;rh.precentral_7;Right-Putamen;10;37;ctx-rh-precentral;Right-Putamen;413;35.242723
159;178;rh.precentral_7;rh.paracentral_7;10;11;ctx-rh-precentral;ctx-rh-paracentral;257;13.800016
159;502;rh.precentral_7;Right-Thalamus-Proper;10;35;ctx-rh-precentral;Right-Thalamus-Proper;254;33.604288
159;176;rh.precentral_7;rh.paracentral_10;10;11;ctx-rh-precentral;ctx-rh-paracentral;216;26.066667
159;162;rh.precentral_7;rh.precentral_33;10;10;ctx-rh-precentral;ctx-rh-precentral;295;16.527277
159;179;rh.precentral_7;rh.paracentral_8;10;11;ctx-rh-precentral;ctx-rh-paracentral;239;22.299990
159;255;rh.precentral_7;rh.superiorparietal_13;10;18;ctx-rh-precentral;ctx-rh-superiorparietal;261;26.599998
159;505;rh.precentral_7;Right-Pallidum;10;38;ctx-rh-precentral;Right-Pallidum;320;43.625017
159;258;rh.precentral_7;rh.superiorparietal_10;10;18;ctx-rh-precentral;ctx-rh-superiorparietal;267;31.266663
159;503;rh.precentral_7;Right-Caudate;10;36;ctx-rh-precentral;Right-Caudate;381;21.654545
159;192;rh.precentral_7;rh.posteriorcingulate_7;10;14;ctx-rh-precentral;ctx-rh-posteriorcingulate;219;15.371435
553;1004;lh.parsopercularis_4;lh.insula_4;47;75;ctx-lh-parsopercularis;ctx-lh-insula;219;14.899998
553;1010;lh.parsopercularis_4;Left-Putamen;47;78;ctx-lh-parsopercularis;Left-Putamen;315;19.177780
704;767;lh.posteriorcingulate_9;lh.superiorparietal_24;55;59;ctx-lh-posteriorcingulate;ctx-lh-superiorparietal;226;18.250004
704;1008;lh.posteriorcingulate_9;Left-Thalamus-Proper;55;76;ctx-lh-posteriorcingulate;Left-Thalamus-Proper;291;22.679997
704;1009;lh.posteriorcingulate_9;Left-Caudate;55;77;ctx-lh-posteriorcingulate;Left-Caudate;221;13.200009
1003;1010;lh.insula_15;Left-Putamen;75;78;ctx-lh-insula;Left-Putamen;319;14.733336
619;625;lh.superiorfrontal_31;lh.superiorfrontal_6;49;49;ctx-lh-superiorfrontal;ctx-lh-superiorfrontal;267;13.200003
619;627;lh.superiorfrontal_31;lh.superiorfrontal_17;49;49;ctx-lh-superiorfrontal;ctx-lh-superiorfrontal;291;14.700002
619;626;lh.superiorfrontal_31;lh.superiorfrontal_13;49;49;ctx-lh-superiorfrontal;ctx-lh-superiorfrontal;284;13.650000
37;38;rh.parstriangularis_3;rh.parstriangularis_4;5;5;ctx-rh-parstriangularis;ctx-rh-parstriangularis;233;13.000010
270;315;rh.superiorparietal_9;rh.precuneus_10;18;20;ctx-rh-superiorparietal;ctx-rh-precuneus;211;19.800008
270;326;rh.superiorparietal_9;rh.precuneus_20;18;20;ctx-rh-superiorparietal;ctx-rh-precuneus;297;15.923076
195;503;rh.posteriorcingulate_3;Right-Caudate;14;36;ctx-rh-posteriorcingulate;Right-Caudate;317;12.640005
698;1009;lh.posteriorcingulate_5;Left-Caudate;55;77;ctx-lh-posteriorcingulate;Left-Caudate;407;12.480002
538;1010;lh.medialorbitofrontal_7;Left-Putamen;45;78;ctx-lh-medialorbitofrontal;Left-Putamen;308;25.392305
538;1009;lh.medialorbitofrontal_7;Left-Caudate;45;77;ctx-lh-medialorbitofrontal;Left-Caudate;377;15.466670
831;832;lh.precuneus_22;lh.precuneus_6;61;61;ctx-lh-precuneus;ctx-lh-precuneus;218;12.466664
552;1010;lh.parsopercularis_8;Left-Putamen;47;78;ctx-lh-parsopercularis;Left-Putamen;349;18.566661
552;1009;lh.parsopercularis_8;Left-Caudate;47;77;ctx-lh-parsopercularis;Left-Caudate;319;20.057138
521;546;lh.lateralorbitofrontal_8;lh.parstriangularis_2;42;46;ctx-lh-lateralorbitofrontal;ctx-lh-parstriangularis;235;20.800001
521;522;lh.lateralorbitofrontal_8;lh.lateralorbitofrontal_5;42;42;ctx-lh-lateralorbitofrontal;ctx-lh-lateralorbitofrontal;231;12.899994
521;578;lh.lateralorbitofrontal_8;lh.rostralmiddlefrontal_7;42;48;ctx-lh-lateralorbitofrontal;ctx-lh-rostralmiddlefrontal;228;15.662498
521;1010;lh.lateralorbitofrontal_8;Left-Putamen;42;78;ctx-lh-lateralorbitofrontal;Left-Putamen;358;26.821430
521;545;lh.lateralorbitofrontal_8;lh.parstriangularis_6;42;46;ctx-lh-lateralorbitofrontal;ctx-lh-parstriangularis;372;14.300003
521;523;lh.lateralorbitofrontal_8;lh.lateralorbitofrontal_1;42;42;ctx-lh-lateralorbitofrontal;ctx-lh-lateralorbitofrontal;271;15.571426
521;541;lh.lateralorbitofrontal_8;lh.parstriangularis_3;42;46;ctx-lh-lateralorbitofrontal;ctx-lh-parstriangularis;212;14.000004
521;576;lh.lateralorbitofrontal_8;lh.rostralmiddlefrontal_8;42;48;ctx-lh-lateralorbitofrontal;ctx-lh-rostralmiddlefrontal;209;13.600000
598;604;lh.superiorfrontal_45;lh.superiorfrontal_19;49;49;ctx-lh-superiorfrontal;ctx-lh-superiorfrontal;298;12.475004
598;612;lh.superiorfrontal_45;lh.superiorfrontal_36;49;49;ctx-lh-superiorfrontal;ctx-lh-superiorfrontal;250;13.050006
598;606;lh.superiorfrontal_45;lh.superiorfrontal_28;49;49;ctx-lh-superiorfrontal;ctx-lh-superiorfrontal;228;12.799988
162;504;rh.precentral_33;Right-Putamen;10;37;ctx-rh-precentral;Right-Putamen;288;49.199980
162;178;rh.precentral_33;rh.paracentral_7;10;11;ctx-rh-precentral;ctx-rh-paracentral;344;13.777776
162;179;rh.precentral_33;rh.paracentral_8;10;11;ctx-rh-precentral;ctx-rh-paracentral;266;12.666667
162;177;rh.precentral_33;rh.paracentral_11;10;11;ctx-rh-precentral;ctx-rh-paracentral;221;12.066667
780;827;lh.superiorparietal_11;lh.precuneus_13;59;61;ctx-lh-superiorparietal;ctx-lh-precuneus;258;16.154167
780;825;lh.superiorparietal_11;lh.precuneus_4;59;61;ctx-lh-superiorparietal;ctx-lh-precuneus;239;13.200002
780;826;lh.superiorparietal_11;lh.precuneus_12;59;61;ctx-lh-superiorparietal;ctx-lh-precuneus;270;16.250001
433;507;rh.middletemporal_12;Right-Hippocampus;30;40;ctx-rh-middletemporal;Right-Hippocampus;247;31.899994
647;684;lh.precentral_33;lh.paracentral_4;51;52;ctx-lh-precentral;ctx-lh-paracentral;292;13.508604
647;650;lh.precentral_33;lh.precentral_26;51;51;ctx-lh-precentral;ctx-lh-precentral;224;12.746427
647;651;lh.precentral_33;lh.precentral_21;51;51;ctx-lh-precentral;ctx-lh-precentral;281;13.966668
647;686;lh.precentral_33;lh.paracentral_5;51;52;ctx-lh-precentral;ctx-lh-paracentral;345;12.749994
647;685;lh.precentral_33;lh.paracentral_6;51;52;ctx-lh-precentral;ctx-lh-paracentral;307;14.533333
647;683;lh.precentral_33;lh.paracentral_3;51;52;ctx-lh-precentral;ctx-lh-paracentral;232;12.476191
786;816;lh.superiorparietal_2;lh.inferiorparietal_20;59;60;ctx-lh-superiorparietal;ctx-lh-inferiorparietal;234;17.433324
786;832;lh.superiorparietal_2;lh.precuneus_6;59;61;ctx-lh-superiorparietal;ctx-lh-precuneus;227;12.266673
440;445;rh.middletemporal_4;rh.middletemporal_9;30;30;ctx-rh-middletemporal;ctx-rh-middletemporal;212;18.299998
440;507;rh.middletemporal_4;Right-Hippocampus;30;40;ctx-rh-middletemporal;Right-Hippocampus;243;15.549999
740;744;lh.postcentral_15;lh.postcentral_7;57;57;ctx-lh-postcentral;ctx-lh-postcentral;217;14.399993
1008;1013;Left-Thalamus-Proper;Left-Hippocampus;76;81;Left-Thalamus-Proper;Left-Hippocampus;418;15.487691
1008;1012;Left-Thalamus-Proper;Left-Accumbens-area;76;80;Left-Thalamus-Proper;Left-Accumbens-area;397;14.890911
1008;1008;Left-Thalamus-Proper;Left-Thalamus-Proper;76;76;Left-Thalamus-Proper;Left-Thalamus-Proper;418;14.596153
1008;1015;Left-Thalamus-Proper;Brain-Stem;76;83;Left-Thalamus-Proper;Brain-Stem;418;16.286222
1008;1009;Left-Thalamus-Proper;Left-Caudate;76;77;Left-Thalamus-Proper;Left-Caudate;418;15.337581
1008;1010;Left-Thalamus-Proper;Left-Putamen;76;78;Left-Thalamus-Proper;Left-Putamen;418;15.956267
1008;1011;Left-Thalamus-Proper;Left-Pallidum;76;79;Left-Thalamus-Proper;Left-Pallidum;417;14.449999
1008;1014;Left-Thalamus-Proper;Left-Amygdala;76;82;Left-Thalamus-Proper;Left-Amygdala;395;19.000004
299;308;rh.inferiorparietal_14;rh.inferiorparietal_15;19;19;ctx-rh-inferiorparietal;ctx-rh-inferiorparietal;278;12.200002
103;503;rh.superiorfrontal_22;Right-Caudate;8;36;ctx-rh-superiorfrontal;Right-Caudate;253;25.400005
103;111;rh.superiorfrontal_22;rh.superiorfrontal_28;8;8;ctx-rh-superiorfrontal;ctx-rh-superiorfrontal;238;14.916661
922;1014;lh.temporalpole_3;Left-Amygdala;69;82;ctx-lh-temporalpole;Left-Amygdala;268;14.545834
602;1010;lh.superiorfrontal_29;Left-Putamen;49;78;ctx-lh-superiorfrontal;Left-Putamen;257;39.200015
602;1009;lh.superiorfrontal_29;Left-Caudate;49;77;ctx-lh-superiorfrontal;Left-Caudate;312;26.075804
871;895;lh.lateraloccipital_5;lh.fusiform_17;64;66;ctx-lh-lateraloccipital;ctx-lh-fusiform;220;12.999996
423;440;rh.inferiortemporal_1;rh.middletemporal_4;29;30;ctx-rh-inferiortemporal;ctx-rh-middletemporal;226;23.027775
827;833;lh.precuneus_13;lh.precuneus_11;61;61;ctx-lh-precuneus;ctx-lh-precuneus;224;11.938096
827;836;lh.precuneus_13;lh.precuneus_9;61;61;ctx-lh-precuneus;ctx-lh-precuneus;228;12.799998
827;832;lh.precuneus_13;lh.precuneus_6;61;61;ctx-lh-precuneus;ctx-lh-precuneus;250;13.199995
91;102;rh.superiorfrontal_30;rh.superiorfrontal_5;8;8;ctx-rh-superiorfrontal;ctx-rh-superiorfrontal;218;13.975001
91;95;rh.superiorfrontal_30;rh.superiorfrontal_37;8;8;ctx-rh-superiorfrontal;ctx-rh-superiorfrontal;270;11.949996
701;1009;lh.posteriorcingulate_2;Left-Caudate;55;77;ctx-lh-posteriorcingulate;Left-Caudate;342;12.816669
467;507;rh.superiortemporal_21;Right-Hippocampus;32;40;ctx-rh-superiortemporal;Right-Hippocampus;328;16.003334
867;895;lh.lateraloccipital_18;lh.fusiform_17;64;66;ctx-lh-lateraloccipital;ctx-lh-fusiform;261;15.599998
731;1010;lh.postcentral_31;Left-Putamen;57;78;ctx-lh-postcentral;Left-Putamen;319;29.799999
731;1008;lh.postcentral_31;Left-Thalamus-Proper;57;76;ctx-lh-postcentral;Left-Thalamus-Proper;219;30.333337
731;1009;lh.postcentral_31;Left-Caudate;57;77;ctx-lh-postcentral;Left-Caudate;274;22.683331
731;757;lh.postcentral_31;lh.supramarginal_16;57;58;ctx-lh-postcentral;ctx-lh-supramarginal;211;12.499997
41;73;rh.parstriangularis_7;rh.rostralmiddlefrontal_3;5;7;ctx-rh-parstriangularis;ctx-rh-rostralmiddlefrontal;311;25.300000
41;70;rh.parstriangularis_7;rh.rostralmiddlefrontal_2;5;7;ctx-rh-parstriangularis;ctx-rh-rostralmiddlefrontal;276;20.558528
668;1010;lh.precentral_8;Left-Putamen;51;78;ctx-lh-precentral;Left-Putamen;234;29.649999
52;504;rh.rostralmiddlefrontal_19;Right-Putamen;7;37;ctx-rh-rostralmiddlefrontal;Right-Putamen;214;26.199991
52;131;rh.rostralmiddlefrontal_19;rh.caudalmiddlefrontal_6;7;9;ctx-rh-rostralmiddlefrontal;ctx-rh-caudalmiddlefrontal;236;15.522220
750;770;lh.supramarginal_2;lh.superiorparietal_25;58;59;ctx-lh-supramarginal;ctx-lh-superiorparietal;259;18.542860
